#{"t_start": 1709852568.9109983, "env_id": null}
r,l,t
16.999996,70,1517.809349
7.0999956,71,1517.814372
7.0999956,71,1517.814448
7.1999955,72,1517.819606
7.3999953,74,1517.829445
7.599995,76,1517.839247
7.699995,77,1517.844211
8.099995,81,1517.863848
8.099995,81,1517.863922
8.399996,84,1517.878419
8.699997,87,1517.89305
8.699997,87,1517.893123
8.699997,87,1517.893151
9.199999,92,1517.917506
6.799996,68,1517.917577
9.5,95,1517.932312
10.100002,101,1517.961661
10.400003,104,1517.976931
10.500004,105,1517.982329
7.699995,77,1517.997229
10.900005,109,1518.002138
11.300007,113,1518.021299
7.899995,79,1518.050382
7.2999954,73,1518.07446
11.600008,116,1518.074545
22.500011,125,1518.079337
5.1999974,52,1518.098844
9.199999,92,1518.098917
7.3999953,74,1518.122966
9.800001,98,1518.143269
8.499996,85,1518.153322
14.100018,141,1518.158237
10.500004,105,1518.163184
14.300018,143,1518.16812
12.300011,123,1518.18271
24.60002,146,1518.182786
14.80002,148,1518.19242
14.000017,140,1518.197446
15.000021,150,1518.202345
8.099995,81,1518.20242
12.20001,122,1518.207276
8.699997,87,1518.2409
9.299999,93,1518.24581
14.300018,143,1518.25081
10.000002,100,1518.2751
8.599997,86,1518.284987
11.100006,111,1518.28986
12.500011,125,1518.289932
6.699996,67,1518.30418
12.800013,128,1518.309056
8.199995,82,1518.333112
5.2999973,53,1518.333186
8.999998,90,1518.333217
10.700005,107,1518.338058
7.799995,78,1518.375789
28.900036,189,1518.390088
11.000006,110,1518.414004
10.500004,105,1518.428273
19.700039,197,1518.428348
14.500019,145,1518.433198
17.900032,179,1518.452226
14.500019,145,1518.461865
12.900013,129,1518.466807
14.400019,144,1518.466876
11.800009,118,1518.466903
13.700016,137,1518.476348
30.900043,209,1518.485935
31.000044,210,1518.490811
20.300041,203,1518.495479
16.000025,160,1518.514167
20.600042,206,1518.523411
7.499995,75,1518.523486
7.799995,78,1518.542372
16.700027,167,1518.547564
17.20003,172,1518.552283
9.299999,93,1518.571313
22.60005,226,1518.571387
10.300003,103,1518.594511
19.300037,193,1518.594584
14.500019,145,1518.594613
13.000013,130,1518.608571
6.2999964,63,1518.608647
7.1999955,72,1518.628193
9.099998,91,1518.64334
16.100025,161,1518.649961
7.799995,78,1518.656001
0.70000005,7,1522.629257
1.1000001,11,1522.649205
1.5000002,15,1522.669618
1.7000003,17,1522.680184
2.0000002,20,1522.695316
2.1000001,21,1522.700509
2.1000001,21,1522.700585
2.2,22,1522.705902
2.3999999,24,1522.716205
2.9999993,30,1522.746876
3.0999992,31,1522.75222
3.199999,32,1522.75758
3.299999,33,1522.762746
3.4999988,35,1522.772945
3.6999986,37,1522.783522
3.8999984,39,1522.793983
3.8999984,39,1522.794049
4.0999985,41,1522.804906
4.0999985,41,1522.804976
4.499998,45,1522.825326
4.699998,47,1522.836962
14.799998,48,1522.842317
5.9999967,60,1522.905348
16.099997,61,1522.910458
6.3999963,64,1522.925354
6.599996,66,1522.935513
6.599996,66,1522.935585
6.699996,67,1522.940483
6.699996,67,1522.940551
6.799996,68,1522.94542
6.9999957,70,1522.955404
7.2999954,73,1522.970294
6.799996,68,1523.000079
7.9999948,80,1523.005917
8.799997,88,1523.043792
6.599996,66,1523.043864
9.099998,91,1523.058323
9.4,94,1523.078979
9.4,94,1523.079072
9.5,95,1523.085384
9.5,95,1523.085467
9.6,96,1523.091205
9.800001,98,1523.103057
9.199999,92,1523.108553
10.000002,100,1523.114035
10.200003,102,1523.125398
9.299999,93,1523.156003
11.2000065,112,1523.176293
21.300007,113,1523.181767
11.400007,114,1523.186838
8.299995,83,1523.191879
11.600008,116,1523.196973
11.900009,119,1523.212028
9.4,94,1523.253051
12.900013,129,1523.263258
9.5,95,1523.268485
23.000013,130,1523.268554
13.800016,138,1523.306783
11.800009,118,1523.311583
12.400011,124,1523.321265
14.300018,143,1523.331055
14.80002,148,1523.354915
11.600008,116,1523.378823
8.899998,89,1523.388542
13.3000145,133,1523.398239
16.000025,160,1523.412566
11.700008,117,1523.433345
12.00001,120,1523.438229
27.000029,170,1523.46233
14.200018,142,1523.477273
17.60003,176,1523.492859
27.60003,176,1523.49293
7.9999948,80,1523.522752
9.700001,97,1523.537874
9.5,95,1523.542817
28.900036,189,1523.558133
11.000006,110,1523.558202
8.999998,90,1523.563174
19.100037,191,1523.569278
15.200022,152,1523.581751
19.500038,195,1523.592636
12.700012,127,1523.592704
12.20001,122,1523.592731
12.900013,129,1523.597994
10.300003,103,1523.603023
8.499996,85,1523.612688
7.3999953,74,1523.637771
7.899995,79,1523.663211
14.600019,146,1523.668462
12.20001,122,1523.668537
19.000036,190,1523.668566
31.000044,210,1523.668593
13.100014,131,1523.673631
31.300045,213,1523.683841
11.800009,118,1523.683915
12.10001,121,1523.693969
17.800032,178,1523.703717
22.000048,220,1523.717908
12.10001,121,1523.717978
22.100048,221,1523.722619
11.500008,115,1523.731892
8.499996,85,1523.731963
18.400034,184,1523.741112
15.500023,155,1523.741184
17.000029,170,1523.768785
21.000044,210,1523.768857
11.700008,117,1523.773617
5.699997,57,1523.778194
19.700039,197,1523.791956
21.000044,210,1523.810209
19.400038,194,1523.819451
15.500023,155,1523.860806
0.4,4,1527.911227
1.0000001,10,1527.940623
1.3000002,13,1527.954955
1.5000002,15,1527.964644
2.3999999,24,1528.01091
2.4999998,25,1528.016242
2.4999998,25,1528.016313
2.4999998,25,1528.01634
2.8999994,29,1528.035982
2.9999993,30,1528.040887
13.099999,31,1528.045789
3.199999,32,1528.050782
3.399999,34,1528.060472
3.6999986,37,1528.075979
13.799999,38,1528.081669
3.7999985,38,1528.081765
3.9999983,40,1528.09283
3.9999983,40,1528.092907
4.1999984,42,1528.103702
4.399998,44,1528.113672
4.599998,46,1528.123718
4.799998,48,1528.133695
4.799998,48,1528.133764
4.9999976,50,1528.143385
5.599997,56,1528.173042
5.799997,58,1528.18364
6.0999966,61,1528.198691
6.2999964,63,1528.208215
6.499996,65,1528.217977
6.599996,66,1528.222768
6.599996,66,1528.222839
17.099997,71,1528.246938
7.2999954,73,1528.256529
7.2999954,73,1528.256605
7.499995,75,1528.266719
7.2999954,73,1528.276768
8.099995,81,1528.296847
8.299995,83,1528.307033
8.299995,83,1528.307107
8.399996,84,1528.311759
8.899998,89,1528.334945
8.999998,90,1528.339932
8.999998,90,1528.340001
18.999998,90,1528.34003
9.099998,91,1528.344905
9.299999,93,1528.354272
9.299999,93,1528.354347
6.899996,69,1528.358932
6.699996,67,1528.381854
7.0999956,71,1528.391136
10.300003,103,1528.400656
10.700005,107,1528.419112
10.700005,107,1528.419183
10.900005,109,1528.428329
20.900005,109,1528.428403
11.300007,113,1528.448505
7.699995,77,1528.468826
11.800009,118,1528.473706
12.00001,120,1528.483117
9.299999,93,1528.537496
10.600004,106,1528.53757
23.300014,133,1528.547008
13.400015,134,1528.551745
9.299999,93,1528.556394
12.20001,122,1528.556462
9.900002,99,1528.566367
7.1999955,72,1528.571557
12.300011,123,1528.571632
24.000017,140,1528.581643
14.100018,141,1528.586919
11.800009,118,1528.593628
14.300018,143,1528.601075
24.80002,148,1528.629206
11.900009,119,1528.653967
8.199995,82,1528.663708
26.000025,160,1528.693926
15.200022,152,1528.704601
13.900017,139,1528.714484
9.800001,98,1528.738448
9.4,94,1528.738538
26.900028,169,1528.738561
8.299995,83,1528.757552
8.399996,84,1528.757626
8.399996,84,1528.762376
7.699995,77,1528.782007
8.599997,86,1528.786941
14.80002,148,1528.78701
11.700008,117,1528.791859
14.100018,141,1528.796811
9.299999,93,1528.806436
13.400015,134,1528.811387
11.100006,111,1528.811454
10.100002,101,1528.816356
7.799995,78,1528.845416
15.000021,150,1528.859697
15.800024,158,1528.864723
11.500008,115,1528.870176
11.900009,119,1528.870243
10.100002,101,1528.888976
13.500015,135,1528.893718
14.70002,147,1528.903175
14.600019,146,1528.907892
12.700012,127,1528.935984
18.200033,182,1528.940737
16.600027,166,1528.954826
13.400015,134,1528.969033
31.700047,217,1528.969103
8.999998,90,1528.997045
10.700005,107,1529.001853
13.500015,135,1529.011199
13.3000145,133,1529.011268
9.6,96,1529.016186
7.1999955,72,1529.059456
6.799996,68,1529.064575
10.200003,102,1529.074033
34.100056,241,1529.083539
7.1999955,72,1529.08361
8.899998,89,1529.088317
13.3000145,133,1529.088387
10.300003,103,1529.093107
11.400007,114,1529.121409
11.2000065,112,1529.126196
15.700024,157,1529.131128
14.600019,146,1529.140862
13.500015,135,1529.1507
6.499996,65,1529.155476
0.3,3,1533.047256
0.5,5,1533.057173
0.6,6,1533.062098
0.70000005,7,1533.067171
0.70000005,7,1533.067236
1.0000001,10,1533.081786
1.3000002,13,1533.096331
11.6,16,1533.110833
1.6000003,16,1533.110903
1.7000003,17,1533.115739
1.7000003,17,1533.115806
2.0000002,20,1533.130354
2.1000001,21,1533.135442
2.1000001,21,1533.135511
2.3,23,1533.145119
12.6,26,1533.159676
3.199999,32,1533.188229
3.4999988,35,1533.202686
3.6999986,37,1533.21249
4.9999976,50,1533.276789
5.2999973,53,1533.291966
5.399997,54,1533.296835
5.499997,55,1533.30196
5.799997,58,1533.317321
5.9999967,60,1533.326991
6.2999964,63,1533.342105
6.2999964,63,1533.342175
6.3999963,64,1533.34733
6.699996,67,1533.362189
6.899996,69,1533.372266
6.899996,69,1533.372338
6.9999957,70,1533.377172
7.2999954,73,1533.391843
7.699995,77,1533.411345
7.9999948,80,1533.427711
7.799995,78,1533.436008
8.499996,85,1533.462198
8.799997,88,1533.481958
7.799995,78,1533.48204
8.799997,88,1533.482073
8.799997,88,1533.482096
9.199999,92,1533.502
8.099995,81,1533.511767
9.5,95,1533.516864
9.6,96,1533.52176
9.800001,98,1533.531589
9.5,95,1533.550772
10.300003,103,1533.55566
10.400003,104,1533.560767
10.400003,104,1533.560852
8.099995,81,1533.560903
10.500004,105,1533.567194
8.999998,90,1533.572366
10.700005,107,1533.577428
21.000006,110,1533.59259
9.6,96,1533.608032
11.500008,115,1533.61775
11.300007,113,1533.637401
9.299999,93,1533.63747
10.100002,101,1533.652179
12.700012,127,1533.676539
22.800013,128,1533.681562
11.400007,114,1533.696086
8.299995,83,1533.705886
11.700008,117,1533.705965
13.600016,136,1533.720739
10.400003,104,1533.735487
14.70002,147,1533.774535
11.500008,115,1533.774618
15.000021,150,1533.790112
8.899998,89,1533.831877
6.3999963,64,1533.831964
9.099998,91,1533.831985
7.899995,79,1533.836955
15.900024,159,1533.837031
10.700005,107,1533.841939
9.099998,91,1533.846927
10.200003,102,1533.852231
14.500019,145,1533.873767
13.400015,134,1533.899832
17.20003,172,1533.907227
8.999998,90,1533.924061
17.50003,175,1533.924162
12.10001,121,1533.929418
7.2999954,73,1533.935729
15.700024,157,1533.93581
11.400007,114,1533.935837
7.499995,75,1533.946455
18.200033,182,1533.962067
8.999998,90,1533.982934
8.399996,84,1534.003405
12.600012,126,1534.003486
8.399996,84,1534.023758
10.900005,109,1534.039079
6.499996,65,1534.044124
19.90004,199,1534.0497
7.1999955,72,1534.054759
7.2999954,73,1534.074958
13.100014,131,1534.075039
7.799995,78,1534.080124
11.400007,114,1534.085924
20.600042,206,1534.086009
30.600042,206,1534.08603
6.9999957,70,1534.101759
12.900013,129,1534.10726
14.400019,144,1534.123696
21.600046,216,1534.139491
10.400003,104,1534.174972
12.700012,127,1534.185569
17.30003,173,1534.195716
22.300049,223,1534.201246
12.900013,129,1534.216758
14.000017,140,1534.237006
8.799997,88,1534.237086
7.599995,76,1534.252673
16.400026,164,1534.268776
24.200056,242,1534.274164
23.500053,235,1534.27424
15.4000225,154,1534.27426
18.800035,188,1534.29543
14.400019,144,1534.301177
7.0999956,71,1534.306597
16.200026,162,1534.31739
14.600019,146,1534.322485
7.499995,75,1534.327547
7.9999948,80,1534.343171
16.800028,168,1534.348453
14.300018,143,1534.348531
8.499996,85,1534.348552
1.0000001,10,1538.291188
1.1000001,11,1538.296218
1.5000002,15,1538.315355
1.6000003,16,1538.320322
1.8000003,18,1538.330205
1.8000003,18,1538.330278
1.9000003,19,1538.335131
1.9000003,19,1538.335203
2.3,23,1538.354855
2.3999999,24,1538.359899
2.3999999,24,1538.359965
2.3999999,24,1538.359985
2.7999995,28,1538.380273
3.0999992,31,1538.394494
3.5999987,36,1538.418073
4.1999984,42,1538.446978
4.1999984,42,1538.447054
4.1999984,42,1538.447077
4.2999983,43,1538.451827
4.699998,47,1538.471936
4.799998,48,1538.476892
5.0999975,51,1538.491896
5.0999975,51,1538.491968
5.399997,54,1538.506253
5.499997,55,1538.511043
5.599997,56,1538.516212
5.8999968,59,1538.530331
5.9999967,60,1538.535333
6.2999964,63,1538.549644
7.0999956,71,1538.589277
7.2999954,73,1538.599617
7.2999954,73,1538.599693
7.599995,76,1538.614702
7.9999948,80,1538.634426
8.199995,82,1538.644099
8.199995,82,1538.644167
8.299995,83,1538.648909
8.399996,84,1538.653807
8.499996,85,1538.65862
9.5,95,1538.704652
19.800001,98,1538.718486
9.800001,98,1538.718556
10.000002,100,1538.727695
10.100002,101,1538.732341
6.1999965,62,1538.74648
10.500004,105,1538.751221
8.199995,82,1538.756034
9.299999,93,1538.802388
11.600008,116,1538.80246
11.600008,116,1538.802492
9.5,95,1538.817095
7.1999955,72,1538.817163
10.000002,100,1538.817184
11.2000065,112,1538.855008
7.699995,77,1538.859823
13.100014,131,1538.87455
8.799997,88,1538.874626
10.400003,104,1538.879245
8.399996,84,1538.879317
13.500015,135,1538.893543
23.600016,136,1538.898432
7.799995,78,1538.907876
9.900002,99,1538.922406
13.200014,132,1538.931947
9.099998,91,1538.941718
12.10001,121,1538.941789
14.500019,145,1538.94181
13.200014,132,1538.965536
15.900024,159,1539.024812
8.199995,82,1539.050271
16.600027,166,1539.059837
16.700027,167,1539.065019
11.400007,114,1539.093734
12.400011,124,1539.122575
9.6,96,1539.122647
27.900032,179,1539.122669
18.200033,182,1539.136815
13.3000145,133,1539.146302
28.500034,185,1539.151217
7.899995,79,1539.1513
8.699997,87,1539.151321
8.499996,85,1539.172458
19.300037,193,1539.191893
19.300037,193,1539.191964
11.800009,118,1539.196732
18.200033,182,1539.229927
9.6,96,1539.23
10.400003,104,1539.234966
10.200003,102,1539.235035
20.400042,204,1539.244681
11.100006,111,1539.254189
6.9999957,70,1539.263973
30.800043,208,1539.264047
9.299999,93,1539.283003
13.3000145,133,1539.296996
14.200018,142,1539.29707
13.100014,131,1539.301821
21.900047,219,1539.315838
18.300034,183,1539.315907
19.200037,192,1539.334486
21.400045,214,1539.339214
11.400007,114,1539.367265
9.700001,97,1539.376597
8.299995,83,1539.381545
9.199999,92,1539.400165
15.800024,158,1539.423438
12.600012,126,1539.423508
12.300011,123,1539.423531
35.60006,256,1539.489227
0.1,1,1543.313156
0.1,1,1543.313228
0.6,6,1543.338952
0.70000005,7,1543.343776
0.8000001,8,1543.349097
0.8000001,8,1543.349168
0.9000001,9,1543.353916
11.1,11,1543.363424
1.3000002,13,1543.373043
1.4000002,14,1543.378217
1.5000002,15,1543.383179
11.900001,19,1543.402681
1.9000003,19,1543.402751
1.9000003,19,1543.402772
2.0000002,20,1543.407527
2.1000001,21,1543.412312
2.2,22,1543.417236
2.5999997,26,1543.436589
2.9999993,30,1543.455623
3.199999,32,1543.465369
3.5999987,36,1543.487723
3.5999987,36,1543.487795
3.6999986,37,1543.492616
4.399998,44,1543.527701
4.499998,45,1543.532855
4.599998,46,1543.537904
4.699998,47,1543.543016
4.799998,48,1543.548338
4.799998,48,1543.548453
4.8999977,49,1543.553921
5.1999974,52,1543.572723
6.0999966,61,1543.625461
6.0999966,61,1543.625539
6.599996,66,1543.650135
6.799996,68,1543.660015
6.899996,69,1543.665152
7.0999956,71,1543.674979
7.499995,75,1543.69459
7.499995,75,1543.694661
6.899996,69,1543.704631
6.799996,68,1543.734109
8.599997,86,1543.751693
8.599997,86,1543.751859
8.599997,86,1543.751929
8.699997,87,1543.759097
7.9999948,80,1543.77188
18.999998,90,1543.777654
9.299999,93,1543.795686
7.3999953,74,1543.808986
9.700001,97,1543.818635
8.099995,81,1543.832962
10.200003,102,1543.842502
7.1999955,72,1543.842572
10.300003,103,1543.84729
8.199995,82,1543.852124
8.499996,85,1543.85691
10.500004,105,1543.85698
11.100006,111,1543.886633
10.900005,109,1543.911874
11.700008,117,1543.917189
5.799997,58,1543.927321
22.10001,121,1543.937515
22.20001,122,1543.942616
13.3000145,133,1543.999296
23.400015,134,1544.00442
7.499995,75,1544.014543
10.000002,100,1544.014621
14.000017,140,1544.034583
9.6,96,1544.039612
9.4,94,1544.044645
15.300022,153,1544.101385
11.900009,119,1544.111964
15.500023,155,1544.112043
8.199995,82,1544.134989
26.000025,160,1544.140214
11.300007,113,1544.151257
11.400007,114,1544.151337
13.100014,131,1544.156497
12.10001,121,1544.166818
9.800001,98,1544.172079
6.699996,67,1544.177756
12.10001,121,1544.183676
6.899996,69,1544.217202
13.800016,138,1544.223374
13.400015,134,1544.281694
18.700035,187,1544.286963
28.800035,188,1544.29207
17.900032,179,1544.302286
17.900032,179,1544.312363
17.40003,174,1544.317587
9.199999,92,1544.332855
18.800035,188,1544.33293
11.100006,111,1544.338008
9.700001,97,1544.348229
10.500004,105,1544.35397
13.200014,132,1544.370057
10.600004,106,1544.370142
8.399996,84,1544.380854
30.600042,206,1544.38634
6.9999957,70,1544.386417
20.600042,206,1544.419734
10.100002,101,1544.419818
9.700001,97,1544.430265
8.099995,81,1544.436132
9.4,94,1544.441436
10.100002,101,1544.446758
6.499996,65,1544.452665
21.900047,219,1544.458038
11.800009,118,1544.463418
22.000048,220,1544.463501
13.400015,134,1544.463522
14.100018,141,1544.485366
13.3000145,133,1544.553366
7.9999948,80,1544.586691
17.000029,170,1544.586762
16.500027,165,1544.617315
20.900043,209,1544.638771
0.1,1,1548.462348
0.3,3,1548.474364
0.3,3,1548.474435
0.70000005,7,1548.496205
10.700001,7,1548.496274
1.3000002,13,1548.528706
1.3000002,13,1548.528787
1.4000002,14,1548.534622
2.0000002,20,1548.56967
12.200001,22,1548.579655
2.3,23,1548.584829
2.3999999,24,1548.589825
2.5999997,26,1548.599863
2.5999997,26,1548.599943
2.5999997,26,1548.599966
